type,release_date,process_size_(nm),tdp_(w),die_size_(mm^2),transistors_(million),freq_(ghz),foundry,vendor,fp16_gflops,fp32_gflops,fp64_gflops,year
CPU,2002-04-23,130,21,131,55,1400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-04-23,130,30,131,55,1800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-04-23,130,89,217,55,2394.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-04-23,150,unknown,65,29,220.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-05-01,180,unknown,73,30,183.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-05-01,180,unknown,73,30,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-05-06,130,92,146,55,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-05-06,130,110,146,55,2527.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-06-03,130,10,56,16,1000.0,TSMC,VIA,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-06-03,130,10,56,16,1000.0,TSMC,VIA,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-06-10,130,51,80,37,1533.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-06-10,130,60,80,37,1667.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-06-10,130,60,80,37,1667.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-06-10,130,68,80,37,1800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-06-19,180,unknown,unknown,10,125.0,UMC,Matrox,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-06-19,180,unknown,unknown,10,125.0,UMC,Matrox,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-06-24,130,32,131,55,2000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-06-24,130,32,131,55,1900.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-06-25,150,unknown,174,80,200.0,UMC,Matrox,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-06-25,150,unknown,174,80,1615.4307897071872,UMC,Matrox,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-06-25,150,unknown,174,80,220.0,UMC,Matrox,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-06-25,150,unknown,174,80,200.0,UMC,Matrox,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-07-01,150,unknown,215,110,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-07-01,150,28,97,36,250.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-07-01,150,unknown,97,36,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-07-01,150,28,97,36,250.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-07-01,150,unknown,215,110,277.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-07-18,150,28,97,36,275.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-07-23,150,unknown,215,110,325.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-07-23,150,37,215,110,325.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-07-23,150,37,215,110,324.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-08-19,150,37,215,110,275.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-08-19,150,unknown,215,110,325.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-08-19,150,unknown,215,110,325.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-08-21,130,68,80,37,2083.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-08-21,130,68,80,63,2000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-08-21,130,65,80,37,2000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-08-25,130,110,146,55,2793.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-08-25,130,110,146,55,2660.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-08-25,130,92,146,55,2600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-09-01,150,unknown,81,36,240.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-09-01,150,unknown,81,36,240.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-09-01,150,unknown,81,36,240.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-09-11,130,89,217,55,2790.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-09-16,130,35,131,55,2200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-09-18,130,73,146,55,2000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-09-18,130,73,146,55,2000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-09-25,150,unknown,65,29,275.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-09-25,150,unknown,65,29,275.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-10-01,150,unknown,65,29,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-10-01,150,unknown,215,110,325.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-10-01,130,74,80,37,2250.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-10-01,150,unknown,215,110,275.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-10-01,150,unknown,65,29,200.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-10-01,130,68,80,37,2167.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-10-01,130,68,80,37,2133.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-10-05,180,unknown,73,30,160.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-10-05,180,unknown,73,30,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-10-05,180,unknown,73,30,160.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-10-05,180,unknown,73,30,183.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-10-05,180,unknown,73,30,183.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-10-05,180,unknown,73,30,183.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-10-05,180,unknown,73,30,183.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-10-14,150,unknown,65,29,250.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-11-11,130,45,101,63,1800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-11-12,150,unknown,65,29,300.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-11-12,150,unknown,142,63,300.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-11-12,150,unknown,65,29,275.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2002
GPU,2002-11-14,150,unknown,142,63,200.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-11-18,130,89,217,55,2660.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-11-20,130,73,146,55,2100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2002-11-20,130,73,146,55,2200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2002
CPU,2003-01-14,130,35,131,55,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-01-21,130,unknown,199,125,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-02-10,130,68,101,63,2167.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-02-10,130,68,101,63,1833.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-02-10,130,68,101,63,2083.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-02-10,130,55,101,63,1833.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,130,unknown,76,60,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,unknown,124,45,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,130,unknown,121,80,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,47,215,117,380.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,37,215,117,325.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,unknown,124,45,200.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,unknown,91,45,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,unknown,124,45,200.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,unknown,98,36,1615.4307897071872,UMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,unknown,124,45,250.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,unknown,218,117,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,unknown,215,117,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,unknown,124,45,275.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,unknown,124,45,275.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,130,unknown,121,80,275.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-01,150,unknown,91,45,250.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-06,130,44,199,125,400.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-06,150,unknown,124,45,325.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-06,150,unknown,91,45,250.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-06,150,unknown,91,45,250.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-06,150,unknown,65,29,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-06,150,unknown,65,29,250.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-06,150,unknown,124,45,250.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-06,150,unknown,124,45,325.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-06,150,unknown,124,45,200.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-06,130,37,121,80,325.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-06,130,unknown,199,125,500.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-10,130,89,217,55,3066.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,24,100,77,1600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,25,101,63,1400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,25,101,63,1400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,35,101,63,1667.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,72,101,63,1867.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,35,101,63,1800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,24,100,77,1400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,24,100,77,1300.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,45,101,63,1800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,72,101,63,2200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,24,100,77,1500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,45,101,63,2000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,35,101,63,1867.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,45,101,63,1862.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,72,101,63,1800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-12,130,72,101,63,2000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-15,150,unknown,142,63,300.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-15,150,unknown,142,63,300.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-17,130,unknown,121,80,400.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-17,130,unknown,121,80,235.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-17,130,unknown,121,80,235.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-17,130,unknown,207,135,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-17,130,unknown,207,135,350.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-17,150,unknown,124,45,250.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-31,130,73,146,55,2300.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-03-31,130,73,146,55,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-03-31,150,unknown,97,36,275.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-04-01,130,unknown,76,60,398.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-04-01,150,unknown,120,60,250.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-04-01,150,28,120,60,250.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-04-14,130,82,131,55,3000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-04-16,130,35,131,55,2500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-04-22,130,85,193,106,1400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-04-22,130,85,193,106,1600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-04-22,130,85,193,106,1800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-01,150,unknown,92,76,300.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-01,150,unknown,92,76,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-01,150,28,98,36,250.0,UMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-01,150,unknown,92,76,300.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-01,150,28,98,36,250.0,UMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-01,150,28,98,36,240.0,UMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-01,150,unknown,92,76,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-01,150,unknown,92,76,222.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-01,150,unknown,92,76,1615.4307897071872,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-01,150,28,98,36,250.0,UMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-05-06,130,47,101,63,2000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-10,150,unknown,130,80,1615.4307897071872,UMC,Matrox,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-10,150,unknown,130,80,190.0,UMC,Matrox,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-10,150,unknown,130,80,275.0,UMC,Matrox,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-10,150,unknown,130,80,250.0,UMC,Matrox,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-10,150,unknown,130,80,230.0,UMC,Matrox,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-12,130,unknown,207,135,325.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-12,130,35,207,135,400.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-12,130,unknown,207,135,400.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-05-13,130,68,101,63,2100.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-05-13,130,77,101,63,2200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-05-13,130,79,101,63,2333.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-05-21,130,70,131,55,2800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-05-21,130,69,131,55,2600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-05-21,130,66,131,55,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-05-21,150,unknown,124,45,270.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-01,130,110,146,55,3060.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-02,130,24,100,77,1700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-06-05,150,unknown,142,63,199.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-11,130,60,131,55,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-11,130,66,131,55,2667.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-11,130,68,131,55,2800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-11,130,70,131,55,3067.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-11,130,35,131,55,2600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-06-16,150,unknown,215,117,378.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-17,130,25,101,63,1533.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-17,130,35,101,63,1533.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-23,130,82,131,55,3200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-06-23,150,unknown,92,76,300.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-06-23,150,unknown,92,76,300.0,TSMC,ATI,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-06-25,130,unknown,121,80,295.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-25,130,73,146,55,2600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-30,130,85,193,106,1800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-30,130,85,193,106,1600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-30,130,85,193,106,1600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-30,130,85,193,106,1400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-30,130,85,193,106,1400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-06-30,130,85,193,106,1800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-07-14,130,97,237,286,3066.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-07-14,130,97,237,286,3066.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-07-22,130,unknown,207,135,400.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-07-22,130,unknown,207,135,400.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-08-01,130,82,193,106,1800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-08-01,130,82,193,106,2000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-08-01,130,82,193,106,1800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-08-05,130,82,193,106,1400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-08-05,130,82,193,106,1600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-08-05,130,82,193,106,1800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
CPU,2003-08-05,130,89,193,106,2000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2003
GPU,2003-08-18,130,unknown,133,82,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2003
